time(s);battery;memory;orbit;obc;eps;communication;EDC;Longitude;Latitude;total_drop;active_PCDs;onGS
71220;99.988075;0.802;sun;On;On;Receiver;Off;-87.68498;74.66815;0.0022944445;None;NO
71230;99.988075;0.8023;sun;On;On;Receiver;Off;-88.86949;74.13448;0.0022944445;None;NO
71240;99.988075;0.8026;sun;On;On;Receiver;Off;-89.98198;73.59482;0.0022944445;None;NO
71250;99.988075;0.8029;sun;On;On;Receiver;Off;-91.02861;73.04973;0.0022944445;None;NO
71260;99.988075;0.8032;sun;On;On;Receiver;Off;-92.01492;72.49971;0.0022944445;None;NO
71270;99.97615;0.8035;ecl;On;On;Receiver;Off;-92.945915;71.94523;0.0022944445;None;NO
71280;99.964226;0.8038;ecl;On;On;Receiver;Off;-93.82612;71.38668;0.0022944445;None;NO
71290;99.9523;0.8041;ecl;On;On;Receiver;Off;-94.659615;70.82442;0.0022944445;None;NO
71300;99.94038;0.8044;ecl;On;On;Receiver;Off;-95.45008;70.25876;0.0022944445;None;NO
71310;99.928444;0.8047;ecl;On;On;Receiver;Off;-96.200874;69.68999;0.0022944445;None;NO
71320;99.91652;0.805;ecl;On;On;Receiver;Off;-96.91501;69.118355;0.0022944445;None;NO
71330;99.904594;0.8053;ecl;On;On;Receiver;Off;-97.59523;68.5441;0.0022944445;None;NO
71340;99.89267;0.8056;ecl;On;On;Receiver;Off;-98.24404;67.96742;0.0022944445;None;NO
71350;99.880745;0.8059;ecl;On;On;Receiver;Off;-98.8637;67.388504;0.0022944445;None;NO
71360;99.86882;0.8062;ecl;On;On;Receiver;Off;-99.45628;66.80752;0.0022944445;None;NO
71370;99.856895;0.8065;ecl;On;On;Receiver;Off;-100.023674;66.22462;0.0022944445;None;NO
71380;99.84497;0.8068;ecl;On;On;Receiver;Off;-100.56759;65.63994;0.0022944445;None;NO
71390;99.833046;0.8071;ecl;On;On;Receiver;Off;-101.089615;65.053604;0.0022944445;None;NO
71400;99.82112;0.8074;ecl;On;On;Receiver;Off;-101.59119;64.46573;0.0022944445;None;NO
71410;99.8092;0.8077;ecl;On;On;Receiver;Off;-102.07362;63.87642;0.0022944445;None;NO
71420;99.79727;0.808;ecl;On;On;Receiver;Off;-102.53816;63.285774;0.0022944445;None;NO
71430;99.78534;0.8083;ecl;On;On;Receiver;Off;-102.98591;62.69387;0.0022944445;None;NO
71440;99.773415;0.8086;ecl;On;On;Receiver;Off;-103.41789;62.1008;0.0022944445;None;NO
71450;99.76149;0.8089;ecl;On;On;Receiver;Off;-103.835075;61.50663;0.0022944445;None;NO
71460;99.749565;0.8092;ecl;On;On;Receiver;Off;-104.238335;60.911427;0.0022944445;None;NO
71470;99.73764;0.8095;ecl;On;On;Receiver;Off;-104.62849;60.315254;0.0022944445;None;NO
71480;99.725716;0.8098;ecl;On;On;Receiver;Off;-105.00627;59.718174;0.0022944445;None;NO
71490;99.71379;0.8101;ecl;On;On;Receiver;Off;-105.372406;59.120235;0.0022944445;None;NO
71500;99.701866;0.8104;ecl;On;On;Receiver;Off;-105.72753;58.52149;0.0022944445;None;NO
71510;99.68994;0.8107;ecl;On;On;Receiver;Off;-106.07224;57.921974;0.0022944445;None;NO
71520;99.67802;0.811;ecl;On;On;Receiver;Off;-106.40712;57.321747;0.0022944445;None;NO
71530;99.66609;0.8113;ecl;On;On;Receiver;Off;-106.732666;56.720833;0.0022944445;None;NO
71540;99.65417;0.8116;ecl;On;On;Receiver;Off;-107.049385;56.119278;0.0022944445;None;NO
71550;99.642235;0.8119;ecl;On;On;Receiver;Off;-107.35773;55.51711;0.0022944445;None;NO
71560;99.63031;0.8122;ecl;On;On;Receiver;Off;-107.65811;54.914364;0.0022944445;None;NO
71570;99.618385;0.8125;ecl;On;On;Receiver;Off;-107.95095;54.311073;0.0022944445;None;NO
71580;99.60646;0.8128;ecl;On;On;Receiver;Off;-108.2366;53.707256;0.0022944445;None;NO
71590;99.594536;0.8131;ecl;On;On;Receiver;Off;-108.515434;53.102947;0.0022944445;None;NO
71600;99.58261;0.8134;ecl;On;On;Receiver;Off;-108.78776;52.49817;0.0022944445;None;NO
71610;99.57069;0.8137;ecl;On;On;Receiver;Off;-109.053894;51.89294;0.0022944445;None;NO
71620;99.55876;0.814;ecl;On;On;Receiver;Off;-109.314125;51.287285;0.0022944445;None;NO
71630;99.54684;0.8143;ecl;On;On;Receiver;Off;-109.568726;50.681225;0.0022944445;None;NO
71640;99.53491;0.8146;ecl;On;On;Receiver;Off;-109.817955;50.07478;0.0022944445;None;NO
71650;99.52299;0.8149;ecl;On;On;Receiver;Off;-110.06206;49.467964;0.0022944445;None;NO
71660;99.51106;0.8152;ecl;On;On;Receiver;Off;-110.30126;48.860794;0.0022944445;None;NO
71670;99.49913;0.8155;ecl;On;On;Receiver;Off;-110.535774;48.25329;0.0022944445;None;NO
71680;99.487206;0.8158;ecl;On;On;Receiver;Off;-110.765816;47.64546;0.0022944445;None;NO
71690;99.47528;0.8161;ecl;On;On;Receiver;Off;-110.99156;47.037323;0.0022944445;None;NO
71700;99.463356;0.8164;ecl;On;On;Receiver;Off;-111.21321;46.428894;0.0022944445;None;NO
71710;99.45143;0.8167;ecl;On;On;Receiver;Off;-111.43092;45.820183;0.0022944445;None;NO
71720;99.43951;0.817;ecl;On;On;Receiver;Off;-111.644875;45.2112;0.0022944445;None;NO
71730;99.42758;0.8173;ecl;On;On;Receiver;Off;-111.85522;44.60196;0.0022944445;None;NO
71740;99.41566;0.8176;ecl;On;On;Receiver;Off;-112.06209;43.992474;0.0022944445;None;NO
71750;99.40373;0.8179;ecl;On;On;Receiver;Off;-112.26565;43.382748;0.0022944445;None;NO
71760;99.39181;0.8182;ecl;On;On;Receiver;Off;-112.46601;42.772797;0.0022944445;None;NO
71770;99.37988;0.8185;ecl;On;On;Receiver;Off;-112.66332;42.162624;0.0022944445;None;NO
71780;99.36796;0.8188;ecl;On;On;Receiver;Off;-112.85768;41.552242;0.0022944445;None;NO
71790;99.356026;0.8191;ecl;On;On;Receiver;Off;-113.049225;40.94166;0.0022944445;None;NO
71800;99.3441;0.8194;ecl;On;On;Receiver;Off;-113.23805;40.330883;0.0022944445;None;NO
71810;99.33218;0.8197;ecl;On;On;Receiver;Off;-113.42427;39.71992;0.0022944445;None;NO
71820;99.32025;0.82;ecl;On;On;Receiver;Off;-113.60797;39.10878;0.0022944445;None;NO
71830;99.30833;0.8203;ecl;On;On;Receiver;Off;-113.78927;38.497467;0.0022944445;None;NO
71840;99.2964;0.8206;ecl;On;On;Receiver;Off;-113.96824;37.88599;0.0022944445;None;NO
71850;99.28448;0.8209;ecl;On;On;Receiver;Off;-114.14497;37.274353;0.0022944445;None;NO
71860;99.27255;0.8212;ecl;On;On;Receiver;Off;-114.31956;36.66256;0.0022944445;None;NO
71870;99.26063;0.8215;ecl;On;On;Receiver;Off;-114.492065;36.050625;0.0022944445;None;NO
71880;99.2487;0.8218;ecl;On;On;Receiver;Off;-114.66258;35.438545;0.0022944445;None;NO
71890;99.23678;0.8221;ecl;On;On;Receiver;Off;-114.83118;34.82633;0.0022944445;None;NO
71900;99.22485;0.8224;ecl;On;On;Receiver;Off;-114.997925;34.21398;0.0022944445;None;NO
71910;99.21292;0.8227;ecl;On;On;Receiver;Off;-115.16289;33.601505;0.0022944445;None;NO
71920;99.201;0.823;ecl;On;On;Receiver;Off;-115.32613;32.98891;0.0022944445;None;NO
71930;99.18907;0.8233;ecl;On;On;Receiver;Off;-115.487724;32.376198;0.0022944445;None;NO
71940;99.17715;0.8236;ecl;On;On;Receiver;Off;-115.64772;31.76337;0.0022944445;None;NO
71950;99.16522;0.8239;ecl;On;On;Receiver;Off;-115.80618;31.150434;0.0022944445;None;NO
71960;99.1533;0.8242;ecl;On;On;Receiver;Off;-115.96316;30.537394;0.0022944445;None;NO
71970;99.14137;0.8245;ecl;On;On;Receiver;Off;-116.118706;29.924252;0.0022944445;None;NO
71980;99.12945;0.8248;ecl;On;On;Receiver;Off;-116.27288;29.311012;0.0022944445;None;NO
71990;99.11752;0.8251;ecl;On;On;Receiver;Off;-116.42573;28.69768;0.0022944445;None;NO
72000;99.1056;0.8254;ecl;On;On;Receiver;Off;-116.5773;28.084255;0.0022944445;None;NO
72010;99.09367;0.8257;ecl;On;On;Receiver;Off;-116.727646;27.470743;0.0022944445;None;NO
72020;99.08175;0.826;ecl;On;On;Receiver;Off;-116.87679;26.857147;0.0022944445;None;NO
72030;99.06982;0.8263;ecl;On;On;Receiver;Off;-117.0248;26.243471;0.0022944445;None;NO
72040;99.05789;0.8266;ecl;On;On;Receiver;Off;-117.171715;25.629717;0.0022944445;None;NO
72050;99.04597;0.8269;ecl;On;On;Receiver;Off;-117.317566;25.015886;0.0022944445;None;NO
72060;99.03404;0.8272;ecl;On;On;Receiver;Off;-117.462395;24.401985;0.0022944445;None;NO
72070;99.02212;0.8275;ecl;On;On;Receiver;Off;-117.60624;23.788013;0.0022944445;None;NO
72080;99.01019;0.8278;ecl;On;On;Receiver;Off;-117.74914;23.173975;0.0022944445;None;NO
72090;98.99827;0.8281;ecl;On;On;Receiver;Off;-117.89113;22.559872;0.0022944445;None;NO
72100;98.98634;0.8284;ecl;On;On;Receiver;Off;-118.03224;21.945707;0.0022944445;None;NO
72110;98.97442;0.8287;ecl;On;On;Receiver;Off;-118.172516;21.331482;0.0022944445;None;NO
72120;98.962494;0.829;ecl;On;On;Receiver;Off;-118.31199;20.7172;0.0022944445;None;NO
72130;98.95057;0.8293;ecl;On;On;Receiver;Off;-118.450676;20.102863;0.0022944445;None;NO
72140;98.93864;0.8296;ecl;On;On;Receiver;Off;-118.58862;19.488472;0.0022944445;None;NO
72150;98.92671;0.8299;ecl;On;On;Receiver;Off;-118.72585;18.874031;0.0022944445;None;NO
72160;98.91479;0.8302;ecl;On;On;Receiver;Off;-118.8624;18.259542;0.0022944445;None;NO
72170;98.90286;0.8305;ecl;On;On;Receiver;Off;-118.99828;17.645006;0.0022944445;None;NO
72180;98.89094;0.8308;ecl;On;On;Receiver;Off;-119.133545;17.030426;0.0022944445;None;NO
72190;98.87901;0.8311;ecl;On;On;Receiver;Off;-119.26821;16.415804;0.0022944445;None;NO
72200;98.86709;0.8314;ecl;On;On;Receiver;Off;-119.4023;15.80114;0.0022944445;None;NO
72210;98.85516;0.8317;ecl;On;On;Receiver;Off;-119.535835;15.186437;0.0022944445;None;NO
72220;98.84324;0.832;ecl;On;On;Receiver;Off;-119.66885;14.571697;0.0022944445;None;NO
72230;98.831314;0.8323;ecl;On;On;Receiver;Off;-119.80138;13.956922;0.0022944445;None;NO
72240;98.81939;0.8326;ecl;On;On;Receiver;Off;-119.933426;13.342113;0.0022944445;None;NO
72250;98.807465;0.8329;ecl;On;On;Receiver;Off;-120.06503;12.727272;0.0022944445;None;NO
72260;98.79553;0.8332;ecl;On;On;Receiver;Off;-120.19621;12.112401;0.0022944445;None;NO
72270;98.78361;0.8335;ecl;On;On;Receiver;Off;-120.326996;11.497501;0.0022944445;None;NO
72280;98.77168;0.8338;ecl;On;On;Receiver;Off;-120.4574;10.882575;0.0022944445;None;NO
72290;98.75976;0.8341;ecl;On;On;Receiver;Off;-120.58745;10.267624;0.0022944445;None;NO
72300;98.74783;0.8344;ecl;On;On;Receiver;Off;-120.71716;9.652648;0.0022944445;None;NO
72310;98.73591;0.8347;ecl;On;On;Receiver;Off;-120.84657;9.03765;0.0022944445;None;NO
72320;98.72398;0.835;ecl;On;On;Receiver;Off;-120.97569;8.422631;0.0022944445;None;NO
72330;98.71206;0.8353;ecl;On;On;Receiver;Off;-121.104546;7.8075933;0.0022944445;None;NO
72340;98.700134;0.8356;ecl;On;On;Receiver;Off;-121.23315;7.1925373;0.0022944445;None;NO
72350;98.68821;0.8359;ecl;On;On;Receiver;Off;-121.361534;6.5774655;0.0022944445;None;NO
72360;98.676285;0.8362;ecl;On;On;Receiver;Off;-121.48971;5.9623785;0.0022944445;None;NO
72370;98.66436;0.8365;ecl;On;On;Receiver;Off;-121.61771;5.347278;0.0022944445;None;NO
72380;98.65243;0.8368;ecl;On;On;Receiver;Off;-121.74554;4.732166;0.0022944445;None;NO
72390;98.6405;0.8371;ecl;On;On;Receiver;Off;-121.87323;4.1170425;0.0022944445;None;NO
72400;98.62858;0.8374;ecl;On;On;Receiver;Off;-122.00079;3.5019104;0.0022944445;None;NO
72410;98.61665;0.8377;ecl;On;On;Receiver;Off;-122.12826;2.8867702;0.0022944445;None;NO
72420;98.60473;0.838;ecl;On;On;Receiver;Off;-122.25564;2.2716238;0.0022944445;None;NO
72430;98.592804;0.8383;ecl;On;On;Receiver;Off;-122.38296;1.6564723;0.0022944445;None;NO
72440;98.58088;0.8386;ecl;On;On;Receiver;Off;-122.51024;1.0413171;0.0022944445;None;NO
72450;98.568954;0.8389;ecl;On;On;Receiver;Off;-122.63749;0.4261595;0.0022944445;None;NO
72460;98.55703;0.8392;ecl;On;On;Receiver;Off;-122.76474;-0.18899898;0.0022944445;None;NO
72470;98.545105;0.8395;ecl;On;On;Receiver;Off;-122.892006;-0.8041571;0.0022944445;None;NO
72480;98.53318;0.8398;ecl;On;On;Receiver;Off;-123.0193;-1.4193133;0.0022944445;None;NO
72490;98.521255;0.8401;ecl;On;On;Receiver;Off;-123.14666;-2.0344665;0.0022944445;None;NO
72500;98.50932;0.8404;ecl;On;On;Receiver;Off;-123.27409;-2.649615;0.0022944445;None;NO
72510;98.4974;0.8407;ecl;On;On;Receiver;Off;-123.40162;-3.2647579;0.0022944445;None;NO
72520;98.48547;0.841;ecl;On;On;Receiver;Off;-123.52926;-3.879893;0.0022944445;None;NO
72530;98.47355;0.8413;ecl;On;On;Receiver;Off;-123.657036;-4.49502;0.0022944445;None;NO
72540;98.461624;0.8416;ecl;On;On;Receiver;Off;-123.78497;-5.1101365;0.0022944445;None;NO
72550;98.4497;0.8419;ecl;On;On;Receiver;Off;-123.91308;-5.7252417;0.0022944445;None;NO
72560;98.437775;0.8422;ecl;On;On;Receiver;Off;-124.04139;-6.340334;0.0022944445;None;NO
72570;98.42585;0.8425;ecl;On;On;Receiver;Off;-124.16991;-6.955412;0.0022944445;None;NO
72580;98.413925;0.8428;ecl;On;On;Receiver;Off;-124.29867;-7.570474;0.0022944445;None;NO
72590;98.402;0.8431;ecl;On;On;Receiver;Off;-124.42769;-8.185519;0.0022944445;None;NO
72600;98.390076;0.8434;ecl;On;On;Receiver;Off;-124.556984;-8.800546;0.0022944445;None;NO
72610;98.37815;0.8437;ecl;On;On;Receiver;Off;-124.68659;-9.415552;0.0022944445;None;NO
72620;98.36622;0.844;ecl;On;On;Receiver;Off;-124.81651;-10.030536;0.0022944445;None;NO
72630;98.354294;0.8443;ecl;On;On;Receiver;Off;-124.946785;-10.645497;0.0022944445;None;NO
72640;98.34237;0.8446;ecl;On;On;Receiver;Off;-125.07742;-11.260434;0.0022944445;None;NO
72650;98.330444;0.8449;ecl;On;On;Receiver;Off;-125.20846;-11.875344;0.0022944445;None;NO
72660;98.31852;0.8452;ecl;On;On;Receiver;Off;-125.339905;-12.490226;0.0022944445;None;NO
72670;98.306595;0.8455;ecl;On;On;Receiver;Off;-125.47179;-13.105079;0.0022944445;None;NO
72680;98.29467;0.8458;ecl;On;On;Receiver;Off;-125.60413;-13.7199;0.0022944445;None;NO
72690;98.282745;0.8461;ecl;On;On;Receiver;Off;-125.73697;-14.334688;0.0022944445;None;NO
72700;98.27082;0.8464;ecl;On;On;Receiver;Off;-125.870316;-14.949442;0.0022944445;None;NO
72710;98.258896;0.8467;ecl;On;On;Receiver;Off;-126.004196;-15.564159;0.0022944445;None;NO
72720;98.24697;0.847;ecl;On;On;Receiver;Off;-126.13865;-16.178839;0.0022944445;None;NO
72730;98.23505;0.8473;ecl;On;On;Receiver;Off;-126.27368;-16.793478;0.0022944445;None;NO
72740;98.223114;0.8476;ecl;On;On;Receiver;Off;-126.40934;-17.408073;0.0022944445;None;NO
72750;98.21119;0.8479;ecl;On;On;Receiver;Off;-126.54564;-18.022627;0.0022944445;None;NO
72760;98.199265;0.8482;ecl;On;On;Receiver;Off;-126.68262;-18.637135;0.0022944445;None;NO
72770;98.18734;0.8485;ecl;On;On;Receiver;Off;-126.8203;-19.251595;0.0022944445;None;NO
72780;98.175415;0.8488;ecl;On;On;Receiver;Off;-126.95871;-19.866005;0.0022944445;None;NO
72790;98.16349;0.8491;ecl;On;On;Receiver;Off;-127.09789;-20.480362;0.0022944445;None;NO
72800;98.151566;0.8494;ecl;On;On;Receiver;Off;-127.23786;-21.094666;0.0022944445;None;NO
72810;98.13964;0.8497;ecl;On;On;Receiver;Off;-127.37867;-21.708914;0.0022944445;None;NO
72820;98.127716;0.85;ecl;On;On;Receiver;Off;-127.52033;-22.323101;0.0022944445;None;NO
72830;98.11579;0.8503;ecl;On;On;Receiver;Off;-127.662895;-22.93723;0.0022944445;None;NO
72840;98.10387;0.8506;ecl;On;On;Receiver;Off;-127.80639;-23.551292;0.0022944445;None;NO
72850;98.09194;0.8509;ecl;On;On;Receiver;Off;-127.95086;-24.16529;0.0022944445;None;NO
72860;98.08001;0.8512;ecl;On;On;Receiver;Off;-128.09633;-24.779219;0.0022944445;None;NO
72870;98.068085;0.8515;ecl;On;On;Receiver;Off;-128.24284;-25.393078;0.0022944445;None;NO
72880;98.05616;0.8518;ecl;On;On;Receiver;Off;-128.39044;-26.00686;0.0022944445;None;NO
72890;98.044235;0.8521;ecl;On;On;Receiver;Off;-128.53917;-26.620567;0.0022944445;None;NO
72900;98.03231;0.8524;ecl;On;On;Receiver;Off;-128.68907;-27.234196;0.0022944445;None;NO
72910;98.020386;0.8527;ecl;On;On;Receiver;Off;-128.8402;-27.84774;0.0022944445;None;NO
72920;98.00846;0.853;ecl;On;On;Receiver;Off;-128.99257;-28.461197;0.0022944445;None;NO
72930;97.99654;0.8533;ecl;On;On;Receiver;Off;-129.14626;-29.074566;0.0022944445;None;NO
72940;97.98461;0.8536;ecl;On;On;Receiver;Off;-129.30128;-29.687843;0.0022944445;None;NO
72950;97.97269;0.8539;ecl;On;On;Receiver;Off;-129.45773;-30.301022;0.0022944445;None;NO
72960;97.96076;0.8542;ecl;On;On;Receiver;Off;-129.61565;-30.914103;0.0022944445;None;NO
72970;97.94883;0.8545;ecl;On;On;Receiver;Off;-129.77507;-31.527079;0.0022944445;None;NO
72980;97.936905;0.8548;ecl;On;On;Receiver;Off;-129.93608;-32.13995;0.0022944445;None;NO
72990;97.92498;0.8551;ecl;On;On;Receiver;Off;-130.09871;-32.752705;0.0022944445;None;NO
73000;97.913055;0.8554;ecl;On;On;Receiver;Off;-130.26303;-33.36535;0.0022944445;None;NO
73010;97.90113;0.8557;ecl;On;On;Receiver;Off;-130.42912;-33.97787;0.0022944445;None;NO
73020;97.889206;0.856;ecl;On;On;Receiver;Off;-130.59703;-34.590267;0.0022944445;None;NO
73030;97.87728;0.8563;ecl;On;On;Receiver;Off;-130.76683;-35.202534;0.0022944445;None;NO
73040;97.86536;0.8566;ecl;On;On;Receiver;Off;-130.93861;-35.814667;0.0022944445;None;NO
73050;97.85343;0.8569;ecl;On;On;Receiver;Off;-131.11243;-36.42666;0.0022944445;None;NO
73060;97.84151;0.8572;ecl;On;On;Receiver;Off;-131.28836;-37.038506;0.0022944445;None;NO
73070;97.82958;0.8575;ecl;On;On;Receiver;Off;-131.4665;-37.650204;0.0022944445;None;NO
73080;97.81766;0.8578;ecl;On;On;Receiver;Off;-131.64693;-38.261745;0.0022944445;None;NO
73090;97.805725;0.8581;ecl;On;On;Receiver;Off;-131.82974;-38.873123;0.0022944445;None;NO
73100;97.7938;0.8584;ecl;On;On;Receiver;Off;-132.01503;-39.48433;0.0022944445;None;NO
73110;97.781876;0.8587;ecl;On;On;Receiver;Off;-132.2029;-40.095364;0.0022944445;None;NO
73120;97.76995;0.859;ecl;On;On;Receiver;Off;-132.39342;-40.70621;0.0022944445;None;NO
73130;97.758026;0.8593;ecl;On;On;Receiver;Off;-132.58675;-41.31687;0.0022944445;None;NO
73140;97.7461;0.8596;ecl;On;On;Receiver;Off;-132.78296;-41.92733;0.0022944445;None;NO
73150;97.73418;0.8599;ecl;On;On;Receiver;Off;-132.9822;-42.537582;0.0022944445;None;NO
73160;97.72225;0.8602;ecl;On;On;Receiver;Off;-133.18456;-43.14762;0.0022944445;None;NO
73170;97.71033;0.8605;ecl;On;On;Receiver;Off;-133.3902;-43.757435;0.0022944445;None;NO
73180;97.6984;0.8608;ecl;On;On;Receiver;Off;-133.59926;-44.367016;0.0022944445;None;NO
73190;97.68648;0.8611;ecl;On;On;Receiver;Off;-133.81187;-44.976353;0.0022944445;None;NO
73200;97.67455;0.8614;ecl;On;On;Receiver;Off;-134.02818;-45.585434;0.0022944445;None;NO
73210;97.71604;0.8617;sun;On;On;Receiver;Off;-134.24838;-46.194252;0.0022944445;None;NO
73220;97.75754;0.862;sun;On;On;Receiver;Off;-134.4726;-46.80279;0.0022944445;None;NO
73230;97.79903;0.8623;sun;On;On;Receiver;Off;-134.70105;-47.41104;0.0022944445;None;NO
73240;97.84052;0.8626;sun;On;On;Receiver;Off;-134.9339;-48.01899;0.0022944445;None;NO
73250;97.88202;0.8629;sun;On;On;Receiver;Off;-135.17136;-48.62662;0.0022944445;None;NO
73260;97.92351;0.8632;sun;On;On;Receiver;Off;-135.41365;-49.23392;0.0022944445;None;NO
73270;97.965004;0.8635;sun;On;On;Receiver;Off;-135.66096;-49.840878;0.0022944445;None;NO
73280;98.0065;0.8638;sun;On;On;Receiver;Off;-135.91357;-50.447468;0.0022944445;None;NO
73290;98.04799;0.8641;sun;On;On;Receiver;Off;-136.1717;-51.05368;0.0022944445;None;NO
73300;98.089485;0.8644;sun;On;On;Receiver;Off;-136.43565;-51.659492;0.0022944445;None;NO
73310;98.130974;0.8647;sun;On;On;Receiver;Off;-136.70567;-52.26489;0.0022944445;None;NO
73320;98.17247;0.865;sun;On;On;Receiver;Off;-136.98209;-52.869843;0.0022944445;None;NO
73330;98.21397;0.8653;sun;On;On;Receiver;Off;-137.2652;-53.47434;0.0022944445;None;NO
73340;98.255455;0.8656;sun;On;On;Receiver;Off;-137.55536;-54.078346;0.0022944445;None;NO
73350;98.29695;0.8659;sun;On;On;Receiver;Off;-137.85294;-54.681843;0.0022944445;None;NO
73360;98.33845;0.8662;sun;On;On;Receiver;Off;-138.15833;-55.2848;0.0022944445;None;NO
73370;98.37994;0.8665;sun;On;On;Receiver;Off;-138.47192;-55.887196;0.0022944445;None;NO
73380;98.42143;0.8668;sun;On;On;Receiver;Off;-138.79417;-56.48899;0.0022944445;None;NO
73390;98.46292;0.8671;sun;On;On;Receiver;Off;-139.12558;-57.090157;0.0022944445;None;NO
73400;98.50442;0.8674;sun;On;On;Receiver;Off;-139.46663;-57.690655;0.0022944445;None;NO
73410;98.54591;0.8677;sun;On;On;Receiver;Off;-139.81787;-58.290447;0.0022944445;None;NO
73420;98.5874;0.868;sun;On;On;Receiver;Off;-140.1799;-58.889492;0.0022944445;None;NO
73430;98.6289;0.8683;sun;On;On;Receiver;Off;-140.55334;-59.48775;0.0022944445;None;NO
73440;98.670395;0.8686;sun;On;On;Receiver;Off;-140.93887;-60.085167;0.0022944445;None;NO
73450;98.71188;0.8689;sun;On;On;Receiver;Off;-141.33725;-60.681698;0.0022944445;None;NO
73460;98.75338;0.8692;sun;On;On;Receiver;Off;-141.74924;-61.27728;0.0022944445;None;NO
73470;98.79487;0.8695;sun;On;On;Receiver;Off;-142.17569;-61.871857;0.0022944445;None;NO
73480;98.836365;0.8698;sun;On;On;Receiver;Off;-142.61755;-62.465363;0.0022944445;None;NO
73490;98.87786;0.8701;sun;On;On;Receiver;Off;-143.0758;-63.057724;0.0022944445;None;NO
73500;98.91935;0.8704;sun;On;On;Receiver;Off;-143.55156;-63.648865;0.0022944445;None;NO
73510;98.960846;0.8707;sun;On;On;Receiver;Off;-144.04597;-64.2387;0.0022944445;None;NO
73520;99.00234;0.871;sun;On;On;Receiver;Off;-144.56035;-64.82714;0.0022944445;None;NO
73530;99.04383;0.8713;sun;On;On;Receiver;Off;-145.09607;-65.41408;0.0022944445;None;NO
73540;99.08533;0.8716;sun;On;On;Receiver;Off;-145.65466;-65.99941;0.0022944445;None;NO
73550;99.126816;0.8719;sun;On;On;Receiver;Off;-146.23782;-66.583015;0.0022944445;None;NO
73560;99.16831;0.8722;sun;On;On;Receiver;Off;-146.84734;-67.16476;0.0022944445;None;NO
73570;99.20981;0.8725;sun;On;On;Receiver;Off;-147.48521;-67.74449;0.0022944445;None;NO
73580;99.2513;0.8728;sun;On;On;Receiver;Off;-148.15366;-68.32205;0.0022944445;None;NO
73590;99.29279;0.8731;sun;On;On;Receiver;Off;-148.85507;-68.89726;0.0022944445;None;NO
73600;99.33429;0.8734;sun;On;On;Receiver;Off;-149.5921;-69.46993;0.0022944445;None;NO
73610;99.37578;0.8737;sun;On;On;Receiver;Off;-150.36766;-70.03983;0.0022944445;None;NO
73620;99.417274;0.874;sun;On;On;Receiver;Off;-151.185;-70.60673;0.0022944445;None;NO
73630;99.45876;0.8743;sun;On;On;Receiver;Off;-152.04764;-71.170334;0.0022944445;None;NO
73640;99.50026;0.8746;sun;On;On;Receiver;Off;-152.95953;-71.730354;0.0022944445;None;NO
73650;99.541756;0.8749;sun;On;On;Receiver;Off;-153.92503;-72.28645;0.0022944445;None;NO
73660;99.583244;0.8752;sun;On;On;Receiver;Off;-154.94896;-72.838234;0.0022944445;None;NO
73670;99.62474;0.8755;sun;On;On;Receiver;Off;-156.03665;-73.385284;0.0022944445;None;NO
73680;99.66624;0.8758;sun;On;On;Receiver;Off;-157.19403;-73.92711;0.0022944445;None;NO
73690;99.707726;0.8761;sun;On;On;Receiver;Off;-158.42766;-74.463165;0.0022944445;None;NO
73700;99.74922;0.8764;sun;On;On;Receiver;Off;-159.74478;-74.99283;0.0022944445;None;NO
73710;99.79071;0.8767;sun;On;On;Receiver;Off;-161.15343;-75.5154;0.0022944445;None;NO
73720;99.83221;0.877;sun;On;On;Receiver;Off;-162.66245;-76.03009;0.0022944445;None;NO
73730;99.8737;0.8773;sun;On;On;Receiver;Off;-164.28152;-76.53599;0.0022944445;None;NO
73740;99.91519;0.8776;sun;On;On;Receiver;Off;-166.02127;-77.03207;0.0022944445;None;NO
73750;99.95669;0.8779;sun;On;On;Receiver;Off;-167.89319;-77.51715;0.0022944445;None;NO
73760;99.988075;0.8782;sun;On;On;Receiver;Off;-169.9096;-77.98992;0.0022944445;None;NO
73770;99.988075;0.8785;sun;On;On;Receiver;Off;-172.08357;-78.448845;0.0022944445;None;NO
73780;99.988075;0.8788;sun;On;On;Receiver;Off;-174.42862;-78.89222;0.0022944445;None;NO
73790;99.988075;0.8791;sun;On;On;Receiver;Off;-176.95842;-79.31811;0.0022944445;None;NO
73800;99.988075;0.8794;sun;On;On;Receiver;Off;-179.6862;-79.72433;0.0022944445;None;NO
73810;99.988075;0.8797;sun;On;On;Receiver;Off;177.376;-80.10847;0.0022944445;None;NO
73820;99.988075;0.88;sun;On;On;Receiver;Off;174.21844;-80.46784;0.0022944445;None;NO
73830;99.988075;0.8803;sun;On;On;Receiver;Off;170.83487;-80.79956;0.0022944445;None;NO
73840;99.988075;0.8806;sun;On;On;Receiver;Off;167.22415;-81.10052;0.0022944445;None;NO
73850;99.988075;0.8809;sun;On;On;Receiver;Off;163.39189;-81.367516;0.0022944445;None;NO
73860;99.988075;0.8812;sun;On;On;Receiver;Off;159.35204;-81.59729;0.0022944445;None;NO
73870;99.988075;0.8815;sun;On;On;Receiver;Off;155.12794;-81.786736;0.0022944445;None;NO
73880;99.988075;0.8818;sun;On;On;Receiver;Off;150.75284;-81.93301;0.0022944445;None;NO
